id,key,value,type
4029426067,name,Tibisti Grill,regular
4029426067,phone,+1 604-737-1000,regular
4029426067,amenity,restaurant,regular
4029426067,city,Vancouver,cit
4029426067,street,Victoria Drive,stree
4029426067,postcode,V5P 3Y7,postcod
4029426067,housenumber,6990,housenumbe
4029426068,name,You & Nee Hair Design,regular
4029426068,shop,hairdresser,regular
4029426068,city,Vancouver,cit
4029426068,street,Victoria Drive,stree
4029426068,postcode,V5P 3Y7,postcod
4029426068,housenumber,6987,housenumbe
4032144560,amenity,bicycle_parking,regular
4036030639,street,Homer Street,stree
4036030639,housenumber,938,housenumbe
4036030640,street,Homer Street,stree
4036030640,housenumber,936,housenumbe
4036034763,street,Homer Street,stree
4036034763,housenumber,932,housenumbe
4036034765,street,Homer Street,stree
4036034765,housenumber,930,housenumbe
4036034766,street,Homer Street,stree
4036034766,housenumber,948,housenumbe
4037770436,name,Harkness and Co. Butchers,regular
4037770436,shop,butcher,regular
4037770436,phone,604-558-3807,regular
4037770436,city,Vancouver,cit
4037770436,street,East Broadway,stree
4037770436,postcode,V5T 1X6,postcod
4037770436,province,BC,provinc
4037770436,housenumber,666,housenumbe
4039434724,amenity,bench,regular
4039434725,amenity,bench,regular
4039434726,amenity,bench,regular
4039434728,amenity,bench,regular
4039434729,amenity,bench,regular
4039434731,amenity,bench,regular
4039434732,amenity,bench,regular
4039434733,amenity,bench,regular
4039434734,amenity,waste_basket,regular
4039434735,amenity,bench,regular
4039434736,amenity,bicycle_parking,regular
4039471877,name,Brunello Cucinelli,regular
4039471877,shop,clothes,regular
4039471877,street,Thurlow Street,stree
4039471877,housenumber,765,housenumbe
4039472243,name,Saint Laurent,regular
4039472243,shop,clothes,regular
4039472243,city,Vancouver,cit
4039472243,street,Thurlow Street,stree
4039472243,housenumber,746,housenumbe
4039472370,name,Versace,regular
4039472370,shop,clothes,regular
4039472370,street,Thurlow Street,stree
4039472370,housenumber,747,housenumbe
4041160616,name,True Confections,regular
4041160616,amenity,restaurant,regular
4041160616,cuisine,Dessert,regular
4041160616,smoking,no,regular
4041160616,website,http://trueconfections.ca/,regular
4041160616,capacity,40,regular
4041160616,takeaway,yes,regular
4041160616,city,Vancouver,cit
4041160616,street,West Broadway,stree
4041160616,postcode,V6R 3R6,postcod
4041160616,province,British Columbia,provinc
4041160616,opening_hours,12pm-12am,regular
4041160616,housenumber,3701,housenumbe
4041229911,highway,crossing,regular
4041229921,crossing,uncontrolled,regular
4041229921,highway,crossing,regular
4044890408,street,Seymour Street,stree
4044890408,housenumber,1203,housenumbe
4049757967,name,Terry Fox Memorial,regular
4049757967,historic,memorial,regular
4049834092,name,TCP Training Centers Vancouver,regular
4049834092,phone,+1 844-465-2935,regular
4049834092,amenity,training,regular
4049834092,website,http://www.tcptrainingcenters.com,regular
4049834092,city,Vancouver,cit
4049834092,full,1188 West Georgia Street Suite 1800,ful
4049834092,unit,1800,uni
4049834092,street,West Georgia Street,stree
4049834092,postcode,V6E 4A2,postcod
4049834092,province,British Columbia,provinc
4049834092,email,info@tcptrainingcenters.com,emai
4049834092,housenumber,1188,housenumbe
4055326526,name,Consulate General of France in Vancouver,regular
4055326526,email,accueilfrancais@consulfrance-vancouver.org,regular
4055326526,phone,1 604-637-5300,regular
4055326526,target,CA,regular
4055326526,amenity,embassy,regular
4055326526,country,FR,regular
4055326526,fr,Consulat général de France à Vancouver,f
4055326526,website,http://www.consulfrance-vancouver.org,regular
4055326526,city,Vancouver,cit
4055326526,door,1100,doo
4055326526,floor,10,floo
4055326526,diplomatic,consulate,regular
4055326526,street,West Pender Street,stree
4055326526,description,"The district of the Consulate General of France in Vancouver is composed of British-Columbia, the Northwest Territories and the Yukon.",regular
4055326526,country,CA,countr
4055326526,postcode,V6E 4A4,postcod
4055326526,opening_hours,Mo-Fr 09:00-12:50,regular
4055326526,fr,"La circonscription du Consulat général de France à Vancouver couvre la province de la Colombie-Britannique, l’Alberta, la Saskatchewan, le territoire du Yukon et les Territoires du Nord-Ouest.",f
4055326526,housenumber,1130,housenumbe
4057419332,name,Gordon Neighbourhood House,regular
4057419332,email,welcome@gordonhouse.org,regular
4057419332,phone,+1 604-683-2554,regular
4057419332,amenity,community_centre,regular
4057419332,website,http://gordonhouse.org,regular
4057419332,street,Broughton Street,stree
4057419332,description,Gordon Neighbourhood House is a community service organization.,regular
4057419332,postcode,V6G 2A7,postcod
4057419332,opening_hours,Mo-Th 09:00-20:00; Fr 09:00-14:00; Sa 09:00-16:00; Su 10:00-15:00,regular
4057419332,housenumber,1019,housenumbe
4058983290,emergency,fire_hydrant,regular
4058983290,source_date,8/2015,regular
4058983290,type,pillar,typ
4058985889,emergency,fire_hydrant,regular
4058985889,source_date,5/2015,regular
4058985889,type,pillar,typ
4058985890,emergency,fire_hydrant,regular
4058985890,source_date,5/2015,regular
4058985890,type,pillar,typ
4059372409,amenity,toilets,regular
4059372409,disposal,pitlatrine,disposa
4059372410,amenity,bicycle_parking,regular
4059372411,tourism,information,regular
4059372411,information,board,regular
4059372412,barrier,gate,regular
4059372414,amenity,toilets,regular
4059372414,disposal,pitlatrine,disposa
4059372415,foot,yes,regular
4059372415,barrier,gate,regular
4059372415,bicycle,yes,regular
4059372415,motor_vehicle,no,regular
4061931496,name,Caffè Cittadella,regular
4061931496,email,info@caffecittadella.com,regular
4061931496,phone,+1 604 568-5909,regular
4061931496,amenity,cafe,regular
4061931496,website,http://www.caffecittadella.com,regular
4061931496,street,Ash Street,stree
4061931496,description,Espresso bar and bistro,regular
4061931496,opening_hours,Mo-Fr 07:00-19:00; Sa 08:00-19:00; Su 08:00-18:00,regular
4061931496,housenumber,2310,housenumbe
4064424996,name,PappaRoti,regular
4064424996,phone,+1 (604) 336-2867,regular
4064424996,amenity,cafe,regular
4064424996,website,http://www.papparoti.ca,regular
4064424996,street,Robson Street,stree
4064424996,opening_hours,Mo-Th 08:00-23:00; Sa 09:00-00:00; Fr 08:00-00:00; Su 09:00-23:00,regular
4064424996,housenumber,1505,housenumbe
4067633251,name,TK Sub Cafe,regular
4067633251,phone,778-379-6566,regular
4067633251,amenity,restaurant,regular
4067633251,city,Vancouver,cit
4067633251,street,Knight Street,stree
4067633251,postcode,V5N 3L8,postcod
4067633251,province,BC,provinc
4067633251,housenumber,3913,housenumbe
4068893364,name,51843,regular
4068893364,public_transport,platform,regular
4068893365,emergency,fire_hydrant,regular
4068894004,emergency,fire_hydrant,regular
4072620796,name,The Drop,regular
4072620796,tourism,artwork,regular
4072620796,artist_name,Ingess Idee,regular
4077529413,street,Continental Street,stree
4077529413,housenumber,1305,housenumbe
4077529414,street,Continental Street,stree
4077529414,housenumber,1323,housenumbe
4077529906,street,Continental Street,stree
4077529906,housenumber,1311,housenumbe
4077529907,street,Continental Street,stree
4077529907,housenumber,1329,housenumbe
4077530090,street,Continental Street,stree
4077530090,housenumber,1335,housenumbe
4077530227,street,Continental Street,stree
4077530227,housenumber,1317,housenumbe
4078341788,name,Manna Sushi,regular
4078341788,amenity,restaurant,regular
4078341788,cuisine,sushi,regular
4078341788,city,Vancouver,cit
4078341788,street,East 2nd Avenue,stree
4078341788,housenumber,6,housenumbe
4079497802,highway,bus_stop,regular
4079497803,highway,bus_stop,regular
4079497804,highway,bus_stop,regular
4079497805,highway,bus_stop,regular
4079497806,highway,bus_stop,regular
4079497807,highway,bus_stop,regular
4079497808,highway,bus_stop,regular
4079497808,shelter,no,regular
4079497809,highway,bus_stop,regular
4079497809,shelter,yes,regular
4079497810,highway,bus_stop,regular
4079497811,highway,bus_stop,regular
4079497811,shelter,no,regular
4079497812,highway,bus_stop,regular
4079497812,name,51240,regular
4079497812,shelter,no,regular
4079497813,highway,bus_stop,regular
4079497814,name,51237,regular
4079497814,highway,bus_stop,regular
4079497815,name,51236,regular
4079497815,highway,bus_stop,regular
4079497816,highway,bus_stop,regular
4079497817,highway,bus_stop,regular
4079497817,shelter,yes,regular
4080818736,barrier,gate,regular
4082866099,name,Qualifirst Foods Ltd.,regular
4082866099,phone,(604) 876-2241,regular
4082866099,source,https://www.linkedin.com/company/the-qualifirst-group,regular
4082866099,website,http://www.qualifirst.ca,regular
4082866099,city,Vancouver,cit
4082866099,street,West 7th Avenue,stree
4082866099,postcode,V5Y 1L6,postcod
4082866099,province,BC,provinc
4082866099,email,info@qualifirst.com,emai
4082866099,tollfree,(800) 663-1484,tollfre
4082866099,housenumber,34,housenumbe
4084220772,name,Thrift Store,regular
4084220772,shop,second_hand,regular
4084220772,street,Homer Street,stree
4084220772,housenumber,432,housenumbe
4084220773,amenity,bicycle_parking,regular
4084220774,emergency,fire_hydrant,regular
4084220775,amenity,bicycle_parking,regular
4084220776,amenity,bicycle_parking,regular
4084221427,emergency,fire_hydrant,regular
4084221428,amenity,bench,regular
4084221429,emergency,fire_hydrant,regular
4084221430,amenity,bicycle_parking,regular
4084221430,capacity,5,regular
4084221431,amenity,bicycle_parking,regular
4084222708,amenity,bench,regular
4084222709,name,Ramen Gojiro,regular
4084222709,amenity,restaurant,regular
4084222709,street,Dunsmuir Street,stree
4084222709,housenumber,501,housenumbe
4084222710,amenity,bicycle_parking,regular
4084222711,amenity,post_box,regular
4084222712,emergency,fire_hydrant,regular
4084222893,name,51006,regular
4084222893,highway,bus_stop,regular
4085838183,name,JJ Bean,regular
4085838183,amenity,cafe,regular
4085838183,street,Dunsmuir Street,stree
4085838183,housenumber,425,housenumbe
4085838184,name,Strellson,regular
4085838184,shop,clothes,regular
4085838184,street,Alberni Street,stree
4085838184,housenumber,1108,housenumbe
4085839938,amenity,bicycle_parking,regular
4085839939,name,Prada,regular
4085839939,shop,clothes,regular
4085840005,housenumber,415,housenumbe
4085840005,street,Dunsmuir Street,stree
4085840005,amenity,cafe,regular
4085840005,name,Field & Social,regular
4085840005,opening_hours,Mo-Fr 11:00-15:00,regular
4087766788,name,Sushi Q,regular
4087766788,amenity,restaurant,regular
4087766788,cuisine,sushi,regular
4087766788,unit,10,uni
4087792689,name,Blenz Coffee,regular
4087792689,amenity,cafe,regular
4087792689,cuisine,coffee_shop,regular
4087792689,city,Vancouver,cit
4087792689,street,Howe Street,stree
4087792689,postcode,V6C,postcod
4087792689,housenumber,232,housenumbe
4087803430,name,Mediterranean Grill,regular
4087803430,amenity,cafe,regular
4087803430,cuisine,kebab,regular
4087855383,name,FlyOver Canada,regular
4087855383,phone,+1-604-620-8455,regular
4087855383,amenity,cinema,regular
4087855383,website,https://www.flyovercanada.com/,regular
4087855383,unit,201,uni
4087855383,street,Canada Place,stree
4087855383,opening_hours,10:00-21:00,regular
4087855383,housenumber,999,housenumbe
4089532179,amenity,post_box,regular
4089532180,name,50233,regular
4089532180,public_transport,platform,regular
4089532181,emergency,fire_hydrant,regular
4091989639,emergency,fire_hydrant,regular
4091989640,emergency,fire_hydrant,regular
4091989641,emergency,fire_hydrant,regular
4091991904,name,Aquarius 1,regular
4091991904,street,Marinaside Crescent,stree
4091991904,housenumber,1199,housenumbe
4091991989,tourism,artwork,regular
4100881819,highway,bus_stop,regular
4100881819,name,58321,regular
4100881819,shelter,yes,regular
4100881820,emergency,fire_hydrant,regular
4100887897,highway,bus_stop,regular
4100887897,name,59832,regular
4100887897,shelter,no,regular
4100887898,name,54830,regular
4100887898,highway,bus_stop,regular
4100887899,amenity,bicycle_parking,regular
4100887899,capacity,4,regular
4100889697,amenity,bicycle_parking,regular
4100889698,amenity,bicycle_parking,regular
4100889698,capacity,5,regular
4100889699,highway,bus_stop,regular
4100889699,name,54828,regular
4100889699,shelter,no,regular
4100889700,name,Prohibition,regular
4100889700,amenity,bar,regular
4100889701,highway,bus_stop,regular
4100889701,name,54831,regular
4100889701,shelter,yes,regular
4100959065,amenity,bicycle_parking,regular
4100959067,amenity,bicycle_parking,regular
4100959200,amenity,bicycle_parking,regular
4100959202,amenity,bicycle_parking,regular
4100962389,name,Subway ,regular
4100962389,amenity,restaurant,regular
4100962389,street,Nanaimo Street,stree
4100962389,housenumber,2499,housenumbe
4106686201,amenity,toilets,regular
4108978494,highway,bus_stop,regular
4108981590,highway,bus_stop,regular
4108981591,highway,bus_stop,regular
4108981690,highway,bus_stop,regular
4108981895,highway,bus_stop,regular
4108981895,note,"This bus stop has recived two ""Amenity doesn't exist"" reports from maps.me users, but I can confirm it's existance.",regular
4108981896,highway,bus_stop,regular
4108991393,highway,bus_stop,regular
4110432917,barrier,bollard,regular
4110462406,amenity,toilets,regular
4110471915,access,permissive,regular
4110471915,amenity,toilets,regular
4110479094,highway,traffic_signals,regular
4110479094,traffic_signals,signal,regular
4110494924,highway,traffic_signals,regular
4110494924,traffic_signals,signal,regular
4110494940,highway,traffic_signals,regular
4110494940,traffic_signals,signal,regular
4110494944,highway,traffic_signals,regular
4110494944,traffic_signals,signal,regular
4110494950,highway,traffic_signals,regular
4110494950,traffic_signals,signal,regular
4117757122,highway,elevator,regular
4117758283,amenity,toilets,regular
4119573799,city,Vancouver,cit
4119573799,street,Ferndale Street,stree
4119573799,postcode,V5L 1Y3,postcod
4119573799,province,BC,provinc
4119573799,housenumber,2139,housenumbe
4122135690,name,Zefferelli's Spaghetti Joint,regular
4122135690,phone,+1-604-6870655,regular
4122135690,amenity,restaurant,regular
4122135690,website,zefferellis.com,regular
4122135690,street,Robson Street,stree
4122135690,housenumber,1136,housenumbe
4122488563,name,Starbucks,regular
4122488563,phone,+1-604-3144,regular
4122488563,amenity,cafe,regular
4122488563,website,starbucks.ca,regular
4122488563,street,W Cordova Street,stree
4122488563,housenumber,1067,housenumbe
4125130661,amenity,drinking_water,regular
4125130662,amenity,drinking_water,regular
4125985795,name,Lehigh Materials,regular
4125985795,office,company,regular
4125985795,city,Vancouver,cit
4125985795,wheelchair,yes,regular
4125985795,street,Shaughnessy Street,stree
4129458289,name,Milltown Bar & Grill,regular
4129458289,amenity,bar,regular
4129458289,cuisine,grill,regular
4129458289,street,Bentley Street,stree
